simulation_id,geometry_type,geometry_parameters,thickness_h,length_Lx,length_Ly,k_low,k_high,boundary_condition_id,T_hot,T_air,measurement_wx,measurement_wy,electrode_min_gap,x_hot_electrode,y_hot_electrode,x_cold_electrode,y_cold_electrode,T_hot_electrode_avg,T_cold_electrode_avg,delta_T_parallel,heat_flux_redirect_ratio,mesh_element_count,qc_pass,field_file
sim_wedge_96b7a2cd,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001030889866417164, ""k_low"": 0.5377467979508208, ""k_high"": 205.00333006966036, ""volume_fraction_target"": 0.384811863928671, ""wedge_slope"": 0.9012462869684291, ""direction"": ""y"", ""reverse"": false, ""volume_fraction_actual"": 0.39, ""T_hot"": 384.85226281513, ""T_air"": 307.30203725457113, ""h_c"": 11.33603017894391, ""h_c_side"": 9.733518543441054, ""sample_seed"": 3206806354}",0.0010308898664171,0.01,0.01,0.5377467979508208,205.00333006966036,BC-001-TOP-ELECTRODE,384.85226281513,307.30203725457113,0.0005,0.0005,0.0005,0.00475,0.00925,0.00025,0.00025,384.4594748475125,381.7988249452177,2.6606499022948356,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_96b7a2cd.h5
sim_arc_a456a9e1,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0005716391440086021, ""k_low"": 0.9936713211768937, ""k_high"": 181.0547747456872, ""center_fraction"": 0.40304856957716834, ""radius_fraction"": 0.3407034685542636, ""base_height_fraction"": 0.23736662257498853, ""arc_height_fraction"": 0.5685974918348321, ""channel_half_width_fraction"": 0.06789200523636588, ""direction"": ""x"", ""reverse"": false, ""volume_fraction_target"": 0.16833333333333333, ""volume_fraction_actual"": 0.16833333333333333, ""T_hot"": 351.31645735962013, ""T_air"": 306.825082743576, ""h_c"": 10.793224801177004, ""h_c_side"": 20.117257154553194, ""sample_seed"": 3571627619}",0.0005716391440086,0.01,0.01,0.9936713211768936,181.0547747456872,BC-001-TOP-ELECTRODE,351.31645735962013,306.825082743576,0.0005,0.0005,0.0005,0.00325,0.00475,0.00975,0.00975,351.16327882325015,350.6206486169092,0.5426302063409594,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_a456a9e1.h5
sim_arc_d92eba87,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0019579348965524965, ""k_low"": 0.8204704385941975, ""k_high"": 382.32335572712634, ""center_fraction"": 0.4307566946855386, ""radius_fraction"": 0.36824981863967154, ""base_height_fraction"": 0.26495188061054603, ""arc_height_fraction"": 0.41322599632105067, ""channel_half_width_fraction"": 0.0778116050849639, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.20333333333333334, ""volume_fraction_actual"": 0.20333333333333334, ""T_hot"": 377.94446626755285, ""T_air"": 296.2672669518206, ""h_c"": 13.63784409949941, ""h_c_side"": 21.95759023837266, ""sample_seed"": 1096392216}",0.0019579348965524,0.01,0.01,0.8204704385941975,382.32335572712634,BC-001-TOP-ELECTRODE,377.94446626755285,296.2672669518206,0.0005,0.0005,0.0005,0.00575,0.00475,0.00025,0.00025,377.13544109810806,371.81797701226947,5.317464085838594,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_d92eba87.h5
sim_random_smoothed_8678b73a,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0013701151539465232, ""k_low"": 0.5182173711621505, ""k_high"": 182.66357627068282, ""volume_fraction_target"": 0.40763342391502755, ""blur_sigma"": [11.433714208380554, 0.7467607240451987, 11.433714208380554], ""T_hot"": 331.8122174910748, ""T_air"": 295.72198045927064, ""h_c"": 20.54235113634697, ""h_c_side"": 13.358178431017398, ""random_topology_style"": ""lamellae_xz"", ""sample_seed"": 3462560352}",0.0013701151539465,0.01,0.01,0.5182173711621505,182.6635762706828,BC-001-TOP-ELECTRODE,331.8122174910748,295.72198045927064,0.0005,0.0005,0.0005,0.00775,0.00575,0.00025,0.00975,331.80432358791774,329.3501551069256,2.4541684809921094,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_8678b73a.h5
sim_double_layer_a8d27f98,double_layer,"{""geometry_type"": ""double_layer"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001093023517731407, ""k_low"": 0.8886767437085374, ""k_high"": 272.32571334131967, ""split_fraction"": 0.44955557968214177, ""bottom_width_fraction"": 0.6992217992280905, ""top_width_fraction"": 0.590626056511039, ""bridge_width_fraction"": 0.08243520056114041, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.6466666666666666, ""volume_fraction_actual"": 0.6466666666666666, ""T_hot"": 377.58607791422753, ""T_air"": 295.9280358332725, ""h_c"": 16.762566880770645, ""h_c_side"": 22.369174700494646, ""sample_seed"": 1710178441}",0.0010930235177314,0.01,0.01,0.8886767437085374,272.32571334131967,BC-001-TOP-ELECTRODE,377.58607791422753,295.9280358332725,0.0005,0.0005,0.0005,0.00525,0.00525,0.00975,0.00025,377.5788158954581,375.7065854564317,1.8722304390264528,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_double_layer_a8d27f98.h5
sim_arc_f6d2a7b0,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001717308424230093, ""k_low"": 0.9799332825042097, ""k_high"": 197.64877459603795, ""center_fraction"": 0.5353798387107571, ""radius_fraction"": 0.3929180588791417, ""base_height_fraction"": 0.2160006204246587, ""arc_height_fraction"": 0.4951063268954203, ""channel_half_width_fraction"": 0.08078803746841637, ""direction"": ""x"", ""reverse"": false, ""volume_fraction_target"": 0.21166666666666667, ""volume_fraction_actual"": 0.21166666666666667, ""T_hot"": 385.8889872818197, ""T_air"": 306.3018089744208, ""h_c"": 11.828851583002296, ""h_c_side"": 22.289645490727, ""sample_seed"": 3876540492}",0.00171730842423,0.01,0.01,0.9799332825042096,197.64877459603795,BC-001-TOP-ELECTRODE,385.8889872818197,306.3018089744208,0.0005,0.0005,0.0005,0.00525,0.00475,0.00025,0.00975,385.3691943833602,382.0049650509437,3.364229332416471,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_f6d2a7b0.h5
sim_random_smoothed_66282e1e,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0006081817520419322, ""k_low"": 0.11006413058688909, ""k_high"": 106.9725565867408, ""volume_fraction_target"": 0.574010051190441, ""blur_sigma"": 2.9063054585190335, ""T_hot"": 358.3265084500575, ""T_air"": 290.5944304267556, ""h_c"": 6.851500345830552, ""h_c_side"": 12.425675655708359, ""random_topology_style"": ""isotropic"", ""sample_seed"": 3199690035}",0.0006081817520419,0.01,0.01,0.110064130586889,106.9725565867408,BC-001-TOP-ELECTRODE,358.3265084500575,290.5944304267556,0.0005,0.0005,0.0005,0.00475,0.00825,0.00975,0.00025,358.3234287576198,353.8307654674228,4.492663290197015,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_66282e1e.h5
sim_random_smoothed_1e72da57,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0017868178927749228, ""k_low"": 0.28912865354058537, ""k_high"": 110.18718270627804, ""volume_fraction_target"": 0.6050663921434771, ""blur_sigma"": [2.965401422190238, 2.965401422190238, 12.14390280369625], ""T_hot"": 361.9643255596161, ""T_air"": 290.41214605008383, ""h_c"": 18.011085947916467, ""h_c_side"": 11.349665903017037, ""random_topology_style"": ""pillars_z"", ""sample_seed"": 3031829374}",0.0017868178927749,0.01,0.01,0.2891286535405853,110.18718270627804,BC-001-TOP-ELECTRODE,361.9643255596161,290.41214605008383,0.0005,0.0005,0.0005,0.00825,0.00275,0.00225,0.00975,361.9343855830988,355.6164270047656,6.317958578333162,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_1e72da57.h5
sim_wedge_ab1acbc4,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0008718899097039052, ""k_low"": 0.1885684170496582, ""k_high"": 92.66954381233855, ""volume_fraction_target"": 0.6700487283782062, ""wedge_slope"": 0.5104033202131397, ""direction"": ""x"", ""reverse"": false, ""volume_fraction_actual"": 0.67, ""T_hot"": 341.2423005321607, ""T_air"": 300.0044888446744, ""h_c"": 17.648728777032122, ""h_c_side"": 13.20411358996174, ""sample_seed"": 2259321604}",0.0008718899097039,0.01,0.01,0.1885684170496582,92.66954381233856,BC-001-TOP-ELECTRODE,341.2423005321607,300.0044888446744,0.0005,0.0005,0.0005,0.00975,0.00525,0.00025,0.00975,340.99769251311955,338.45577315434736,2.5419193587721907,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_ab1acbc4.h5
sim_arc_c3e06eeb,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0009510798163171156, ""k_low"": 0.8762209552607703, ""k_high"": 85.16888553626765, ""center_fraction"": 0.40874962420890393, ""radius_fraction"": 0.29490519693238076, ""base_height_fraction"": 0.25184138044673393, ""arc_height_fraction"": 0.6083079979491192, ""channel_half_width_fraction"": 0.07564639668614843, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_target"": 0.185, ""volume_fraction_actual"": 0.185, ""T_hot"": 393.8303164409031, ""T_air"": 292.147500545327, ""h_c"": 14.97779208685757, ""h_c_side"": 7.23423725822437, ""sample_seed"": 3679192731}",0.0009510798163171,0.01,0.01,0.8762209552607703,85.16888553626765,BC-001-TOP-ELECTRODE,393.8303164409031,292.147500545327,0.0005,0.0005,0.0005,0.00475,0.00575,0.00975,0.00025,393.23886083508063,391.4255100047873,1.8133508302933024,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_c3e06eeb.h5
sim_random_smoothed_56fba363,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0010319921157843793, ""k_low"": 0.6369467830515975, ""k_high"": 237.64366284466576, ""volume_fraction_target"": 0.5064810598453996, ""blur_sigma"": [2.452307846078116, 2.452307846078116, 11.102238304379515], ""T_hot"": 362.3472349101684, ""T_air"": 302.0632737174639, ""h_c"": 23.6780650402074, ""h_c_side"": 5.881659577642058, ""random_topology_style"": ""pillars_z"", ""sample_seed"": 1300315950}",0.0010319921157843,0.01,0.01,0.6369467830515975,237.64366284466576,BC-001-TOP-ELECTRODE,362.3472349101684,302.0632737174639,0.0005,0.0005,0.0005,0.00375,0.00125,0.00975,0.00425,362.3405564171751,360.0931394393257,2.2474169778494115,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_56fba363.h5
sim_random_smoothed_d5d5e8bc,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.000713142965852779, ""k_low"": 0.4985870479934965, ""k_high"": 282.90375632960814, ""volume_fraction_target"": 0.6815447441951128, ""blur_sigma"": [10.85141763661598, 10.85141763661598, 1.2871773597756335], ""T_hot"": 355.44294979726703, ""T_air"": 307.71165099009846, ""h_c"": 13.357580050230442, ""h_c_side"": 15.408265264287513, ""random_topology_style"": ""lamellae_xy"", ""sample_seed"": 3551315476}",0.0007131429658527,0.01,0.01,0.4985870479934965,282.90375632960814,BC-001-TOP-ELECTRODE,355.44294979726703,307.71165099009846,0.0005,0.0005,0.0005,0.00025,0.00375,0.00975,0.00025,355.425061734886,354.97737746492334,0.4476842699626786,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_d5d5e8bc.h5
sim_double_layer_3781c38e,double_layer,"{""geometry_type"": ""double_layer"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0017122338121371334, ""k_low"": 0.7522409955120023, ""k_high"": 258.35718613929583, ""split_fraction"": 0.5442594045125363, ""bottom_width_fraction"": 0.46767766718143333, ""top_width_fraction"": 0.6144431743933476, ""bridge_width_fraction"": 0.11561811482073886, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_target"": 0.545, ""volume_fraction_actual"": 0.545, ""T_hot"": 392.86550640907564, ""T_air"": 309.7563468056131, ""h_c"": 5.568473486035006, ""h_c_side"": 18.489842990106187, ""sample_seed"": 4163482904}",0.0017122338121371,0.01,0.01,0.7522409955120023,258.35718613929583,BC-001-TOP-ELECTRODE,392.8655064090757,309.7563468056131,0.0005,0.0005,0.0005,0.00475,0.00575,0.00975,0.00975,392.8389805977204,390.8148533681681,2.0241272295522776,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_double_layer_3781c38e.h5
sim_arc_63bb06c2,arc,"{""geometry_type"": ""arc"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001936895464635185, ""k_low"": 0.2044255917183039, ""k_high"": 355.67373549140706, ""center_fraction"": 0.5747399093292892, ""radius_fraction"": 0.31277208914143756, ""base_height_fraction"": 0.2728788323515379, ""arc_height_fraction"": 0.5503875861631621, ""channel_half_width_fraction"": 0.07881588297699806, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.21333333333333335, ""volume_fraction_actual"": 0.21333333333333335, ""T_hot"": 329.8079175911694, ""T_air"": 301.0906497683276, ""h_c"": 13.230833421118986, ""h_c_side"": 21.973642022255046, ""sample_seed"": 549818332}",0.0019368954646351,0.01,0.01,0.2044255917183039,355.67373549140706,BC-001-TOP-ELECTRODE,329.8079175911694,301.0906497683276,0.0005,0.0005,0.0005,0.00425,0.00525,0.00975,0.00025,329.5162405124302,322.1597976035578,7.3564429088723955,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_arc_63bb06c2.h5
sim_step_933498e6,step,"{""geometry_type"": ""step"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0017721402718551334, ""k_low"": 0.18129864513849936, ""k_high"": 127.67965453830074, ""step_position"": 0.3738582807330642, ""low_thickness_fraction"": 0.31349087044236745, ""high_thickness_fraction"": 0.7891890247038401, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_target"": 0.625, ""volume_fraction_actual"": 0.625, ""T_hot"": 326.3917201425147, ""T_air"": 299.8664733853658, ""h_c"": 14.72702407689075, ""h_c_side"": 5.414013516328939, ""sample_seed"": 3724018122}",0.0017721402718551,0.01,0.01,0.1812986451384993,127.67965453830074,BC-001-TOP-ELECTRODE,326.3917201425147,299.8664733853658,0.0005,0.0005,0.0005,0.00475,0.00325,0.00025,0.00975,325.64516130061384,323.19768394091903,2.447477359694801,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_step_933498e6.h5
sim_random_smoothed_73e4f310,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0006012192067634408, ""k_low"": 0.32976448335126696, ""k_high"": 303.2204860556167, ""volume_fraction_target"": 0.7069670923066949, ""blur_sigma"": [1.1039242947622738, 14.622373200594978, 14.622373200594978], ""T_hot"": 361.5325600161753, ""T_air"": 306.99432857676203, ""h_c"": 10.59072102226708, ""h_c_side"": 20.528630667773342, ""random_topology_style"": ""lamellae_yz"", ""sample_seed"": 2557139916}",0.0006012192067634,0.01,0.01,0.3297644833512669,303.2204860556167,BC-001-TOP-ELECTRODE,361.5325600161753,306.99432857676203,0.0005,0.0005,0.0005,0.00675,0.00675,0.00025,0.00975,361.5314020080379,358.8876735745213,2.643728433516628,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_73e4f310.h5
sim_double_layer_ca22a280,double_layer,"{""geometry_type"": ""double_layer"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0013045247543145846, ""k_low"": 0.7704689336227051, ""k_high"": 90.48982175355569, ""split_fraction"": 0.4798455574777846, ""bottom_width_fraction"": 0.7453423464533825, ""top_width_fraction"": 0.626846094447246, ""bridge_width_fraction"": 0.08843466237605385, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_target"": 0.6833333333333333, ""volume_fraction_actual"": 0.6833333333333333, ""T_hot"": 361.5278829029727, ""T_air"": 305.2829522565021, ""h_c"": 17.137848079430263, ""h_c_side"": 16.887672399697063, ""sample_seed"": 1529055955}",0.0013045247543145,0.01,0.01,0.7704689336227051,90.48982175355567,BC-001-TOP-ELECTRODE,361.5278829029727,305.2829522565021,0.0005,0.0005,0.0005,0.00525,0.00475,0.00975,0.00025,361.51079183897406,359.8925520627165,1.618239776257553,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_double_layer_ca22a280.h5
sim_step_78ec7ddd,step,"{""geometry_type"": ""step"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.001572479273383421, ""k_low"": 0.84072121042753, ""k_high"": 106.60625374628317, ""step_position"": 0.5049121697934233, ""low_thickness_fraction"": 0.41214855496479896, ""high_thickness_fraction"": 0.7317375959490648, ""direction"": ""y"", ""reverse"": false, ""volume_fraction_target"": 0.5666666666666667, ""volume_fraction_actual"": 0.5666666666666667, ""T_hot"": 336.35544189517765, ""T_air"": 297.74096095965217, ""h_c"": 16.48751699400768, ""h_c_side"": 23.650150829311304, ""sample_seed"": 210159445}",0.0015724792733834,0.01,0.01,0.84072121042753,106.60625374628316,BC-001-TOP-ELECTRODE,336.35544189517765,297.74096095965217,0.0005,0.0005,0.0005,0.00525,0.00725,0.00025,0.00025,336.0330678122527,334.6297118002095,1.4033560120431616,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_step_78ec7ddd.h5
sim_random_smoothed_a5712443,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0010897649378209743, ""k_low"": 0.4090270970238148, ""k_high"": 302.6726687143455, ""volume_fraction_target"": 0.7963040412093243, ""blur_sigma"": [11.421355712664873, 11.421355712664873, 1.2817912498677981], ""T_hot"": 320.37637637808024, ""T_air"": 290.80596395428256, ""h_c"": 18.96083600964077, ""h_c_side"": 20.284183787290655, ""random_topology_style"": ""lamellae_xy"", ""sample_seed"": 1398381786}",0.0010897649378209,0.01,0.01,0.4090270970238148,302.6726687143455,BC-001-TOP-ELECTRODE,320.37637637808024,290.80596395428256,0.0005,0.0005,0.0005,0.00125,0.00225,0.00025,0.00975,320.3737286468886,318.93744086190753,1.4362877849810616,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_a5712443.h5
sim_wedge_afd655b0,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.00099824699422208, ""k_low"": 0.47888269358855323, ""k_high"": 207.75344087538087, ""volume_fraction_target"": 0.42650175846288, ""wedge_slope"": 1.1269168244547274, ""direction"": ""x"", ""reverse"": true, ""volume_fraction_actual"": 0.435, ""T_hot"": 363.18085574268633, ""T_air"": 290.6611027946394, ""h_c"": 18.21545358918673, ""h_c_side"": 6.852757588024718, ""sample_seed"": 2282275917}",0.000998246994222,0.01,0.01,0.4788826935885532,207.75344087538087,BC-001-TOP-ELECTRODE,363.18085574268633,290.6611027946394,0.0005,0.0005,0.0005,0.00025,0.00475,0.00975,0.00975,363.0845032543554,359.54457474787085,3.539928506484557,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_afd655b0.h5
sim_random_smoothed_96c785ab,random_smoothed,"{""geometry_type"": ""random_smoothed"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.0018048455459838963, ""k_low"": 0.9581773529707928, ""k_high"": 389.0116290518039, ""volume_fraction_target"": 0.6150883938706391, ""blur_sigma"": [2.38695514141991, 2.38695514141991, 14.354472279432885], ""T_hot"": 395.28090588969775, ""T_air"": 307.0952525550526, ""h_c"": 23.82971998269597, ""h_c_side"": 13.152959664292537, ""random_topology_style"": ""pillars_z"", ""sample_seed"": 1214581725}",0.0018048455459838,0.01,0.01,0.9581773529707928,389.0116290518039,BC-001-TOP-ELECTRODE,395.28090588969775,307.0952525550526,0.0005,0.0005,0.0005,0.00825,0.00825,0.00975,0.00025,395.2676318345042,389.9336341407612,5.333997693742958,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_random_smoothed_96c785ab.h5
sim_wedge_5561203e,wedge,"{""geometry_type"": ""wedge"", ""Lx"": 0.01, ""Ly"": 0.01, ""h"": 0.000786914899680638, ""k_low"": 0.7223705517618544, ""k_high"": 133.77293854107853, ""volume_fraction_target"": 0.33394855501651016, ""wedge_slope"": 0.6774099701868818, ""direction"": ""y"", ""reverse"": true, ""volume_fraction_actual"": 0.3333333333333333, ""T_hot"": 366.72280961265386, ""T_air"": 293.6585846308116, ""h_c"": 20.058807686106643, ""h_c_side"": 15.235000071586416, ""sample_seed"": 4248511478}",0.0007869148996806,0.01,0.01,0.7223705517618544,133.77293854107853,BC-001-TOP-ELECTRODE,366.72280961265386,293.6585846308116,0.0005,0.0005,0.0005,0.00525,0.00075,0.00975,0.00975,366.0949323180746,364.1316914763334,1.9632408417411968,,,True,/Users/apple/Library/CloudStorage/OneDrive-个人/git/TE_film/data/simulations/fields/sim_wedge_5561203e.h5
